-0.038,0.189,0.000,
-0.027,0.190,-0.030,
-0.029,0.181,-0.030,
-0.029,0.181,-0.030,
-0.040,0.181,0.000,
-0.038,0.189,0.000,
0.021,0.190,-0.027,
0.032,0.189,0.000,
0.029,0.180,0.000,
0.029,0.180,0.000,
0.018,0.180,-0.026,
0.021,0.190,-0.027,
-0.000,0.190,-0.036,
0.021,0.190,-0.027,
0.018,0.180,-0.026,
0.018,0.180,-0.026,
-0.002,0.181,-0.034,
-0.000,0.190,-0.036,
-0.027,0.190,-0.030,
-0.000,0.190,-0.036,
-0.002,0.181,-0.034,
-0.002,0.181,-0.034,
-0.029,0.181,-0.030,
-0.027,0.190,-0.030,
-0.145,0.436,-0.197,
0.005,0.436,-0.189,
0.005,0.240,-0.189,
0.005,0.240,-0.189,
-0.145,0.240,-0.197,
-0.145,0.436,-0.197,
0.005,0.240,0.189,
-0.145,0.240,0.197,
-0.134,0.220,0.179,
-0.134,0.220,0.179,
0.005,0.220,0.170,
0.005,0.240,0.189,
-0.182,0.436,0.000,
-0.182,0.436,0.162,
-0.182,0.533,0.162,
-0.182,0.533,0.162,
-0.182,0.537,0.000,
-0.182,0.436,0.000,
-0.110,0.206,0.132,
-0.109,0.193,0.000,
-0.038,0.189,0.000,
-0.038,0.189,0.000,
-0.027,0.190,0.030,
-0.110,0.206,0.132,
-0.182,0.234,0.162,
-0.182,0.436,0.162,
-0.182,0.436,0.000,
-0.182,0.436,0.000,
-0.182,0.220,0.000,
-0.182,0.234,0.162,
0.005,0.240,0.189,
0.160,0.240,0.181,
0.160,0.436,0.181,
0.160,0.436,0.181,
0.005,0.436,0.189,
0.005,0.240,0.189,
0.124,0.206,0.124,
0.021,0.190,0.027,
0.032,0.189,0.000,
0.032,0.189,0.000,
0.122,0.193,0.000,
0.124,0.206,0.124,
0.160,0.436,0.181,
0.160,0.534,0.181,
0.005,0.534,0.189,
0.005,0.534,0.189,
0.005,0.436,0.189,
0.160,0.436,0.181,
-0.145,0.436,0.197,
-0.145,0.534,0.197,
-0.182,0.533,0.162,
-0.182,0.533,0.162,
-0.182,0.436,0.162,
-0.145,0.436,0.197,
-0.145,0.240,0.197,
-0.145,0.436,0.197,
-0.182,0.436,0.162,
-0.182,0.436,0.162,
-0.182,0.234,0.162,
-0.145,0.240,0.197,
0.005,0.220,0.170,
-0.134,0.220,0.179,
-0.110,0.206,0.132,
-0.110,0.206,0.132,
0.003,0.206,0.130,
0.005,0.220,0.170,
0.124,0.206,0.124,
0.148,0.220,0.164,
0.005,0.220,0.170,
0.005,0.220,0.170,
0.003,0.206,0.130,
0.124,0.206,0.124,
-0.137,0.554,0.175,
-0.145,0.534,0.197,
0.005,0.534,0.189,
0.005,0.534,0.189,
0.005,0.554,0.168,
-0.137,0.554,0.175,
-0.162,0.560,0.000,
-0.182,0.537,0.000,
-0.182,0.533,0.162,
-0.182,0.533,0.162,
-0.162,0.554,0.143,
-0.162,0.560,0.000,
0.143,0.554,0.162,
0.005,0.554,0.168,
0.005,0.534,0.189,
0.005,0.534,0.189,
0.160,0.534,0.181,
0.143,0.554,0.162,
-0.137,0.554,0.175,
-0.162,0.554,0.143,
-0.182,0.533,0.162,
-0.182,0.533,0.162,
-0.145,0.534,0.197,
-0.137,0.554,0.175,
-0.168,0.200,0.000,
-0.109,0.193,0.000,
-0.110,0.206,0.132,
-0.110,0.206,0.132,
-0.166,0.215,0.149,
-0.168,0.200,0.000,
0.124,0.206,0.124,
0.122,0.193,0.000,
0.177,0.200,0.000,
0.177,0.200,0.000,
0.178,0.214,0.138,
0.124,0.206,0.124,
-0.182,0.220,0.000,
-0.168,0.200,0.000,
-0.166,0.215,0.149,
-0.166,0.215,0.149,
-0.182,0.234,0.162,
-0.182,0.220,0.000,
0.005,0.240,0.189,
0.005,0.220,0.170,
0.148,0.220,0.164,
0.148,0.220,0.164,
0.160,0.240,0.181,
0.005,0.240,0.189,
-0.182,0.234,0.162,
-0.166,0.215,0.149,
-0.134,0.220,0.179,
-0.134,0.220,0.179,
-0.145,0.240,0.197,
-0.182,0.234,0.162,
0.124,0.565,0.121,
0.172,0.553,0.136,
0.172,0.560,0.000,
0.172,0.560,0.000,
0.121,0.570,0.000,
0.124,0.565,0.121,
0.005,0.565,0.127,
0.005,0.570,0.000,
-0.114,0.570,0.000,
-0.114,0.570,0.000,
-0.119,0.565,0.132,
0.005,0.565,0.127,
0.005,0.534,0.189,
-0.145,0.534,0.197,
-0.145,0.436,0.197,
-0.145,0.436,0.197,
0.005,0.436,0.189,
0.005,0.534,0.189,
0.193,0.234,0.152,
0.178,0.214,0.138,
0.177,0.200,0.000,
0.177,0.200,0.000,
0.193,0.221,0.000,
0.193,0.234,0.152,
0.193,0.436,0.152,
0.193,0.234,0.152,
0.193,0.221,0.000,
0.193,0.221,0.000,
0.193,0.436,0.000,
0.193,0.436,0.152,
0.193,0.234,0.152,
0.160,0.240,0.181,
0.148,0.220,0.164,
0.148,0.220,0.164,
0.178,0.214,0.138,
0.193,0.234,0.152,
0.160,0.436,0.181,
0.160,0.240,0.181,
0.193,0.234,0.152,
0.193,0.234,0.152,
0.193,0.436,0.152,
0.160,0.436,0.181,
0.172,0.560,0.000,
0.172,0.553,0.136,
0.193,0.533,0.152,
0.193,0.533,0.152,
0.193,0.537,0.000,
0.172,0.560,0.000,
0.172,0.553,0.136,
0.143,0.554,0.162,
0.160,0.534,0.181,
0.160,0.534,0.181,
0.193,0.533,0.152,
0.172,0.553,0.136,
0.193,0.436,0.000,
0.193,0.537,0.000,
0.193,0.533,0.152,
0.193,0.533,0.152,
0.193,0.436,0.152,
0.193,0.436,0.000,
0.193,0.533,0.152,
0.160,0.534,0.181,
0.160,0.436,0.181,
0.160,0.436,0.181,
0.193,0.436,0.152,
0.193,0.533,0.152,
-0.119,0.565,0.132,
-0.137,0.554,0.175,
0.005,0.554,0.168,
0.005,0.554,0.168,
0.005,0.565,0.127,
-0.119,0.565,0.132,
0.124,0.565,0.121,
0.005,0.565,0.127,
0.005,0.554,0.168,
0.005,0.554,0.168,
0.143,0.554,0.162,
0.124,0.565,0.121,
0.124,0.565,0.121,
0.121,0.570,0.000,
0.005,0.570,0.000,
0.005,0.570,0.000,
0.005,0.565,0.127,
0.124,0.565,0.121,
-0.119,0.565,0.132,
-0.114,0.570,0.000,
-0.162,0.560,0.000,
-0.162,0.560,0.000,
-0.162,0.554,0.143,
-0.119,0.565,0.132,
-0.038,0.189,0.000,
-0.040,0.181,0.000,
-0.029,0.181,0.030,
-0.029,0.181,0.030,
-0.027,0.190,0.030,
-0.038,0.189,0.000,
0.021,0.190,0.027,
0.018,0.180,0.026,
0.029,0.180,0.000,
0.029,0.180,0.000,
0.032,0.189,0.000,
0.021,0.190,0.027,
-0.000,0.190,0.036,
-0.002,0.181,0.034,
0.018,0.180,0.026,
0.018,0.180,0.026,
0.021,0.190,0.027,
-0.000,0.190,0.036,
-0.027,0.190,0.030,
-0.029,0.181,0.030,
-0.002,0.181,0.034,
-0.002,0.181,0.034,
-0.000,0.190,0.036,
-0.027,0.190,0.030,
0.005,0.240,0.189,
0.005,0.436,0.189,
-0.145,0.436,0.197,
-0.145,0.436,0.197,
-0.145,0.240,0.197,
0.005,0.240,0.189,
-0.134,0.220,-0.179,
-0.110,0.206,-0.132,
-0.166,0.215,-0.149,
0.178,0.214,-0.138,
0.124,0.206,-0.124,
0.148,0.220,-0.164,
0.172,0.553,-0.136,
0.143,0.554,-0.162,
0.124,0.565,-0.121,
-0.137,0.554,-0.175,
-0.162,0.554,-0.143,
-0.119,0.565,-0.132,
-0.134,0.220,0.179,
-0.166,0.215,0.149,
-0.110,0.206,0.132,
0.178,0.214,0.138,
0.148,0.220,0.164,
0.124,0.206,0.124,
0.172,0.553,0.136,
0.124,0.565,0.121,
0.143,0.554,0.162,
-0.137,0.554,0.175,
-0.119,0.565,0.132,
-0.162,0.554,0.143,
-0.073,0.117,-0.047,
-0.072,0.117,0.000,
-0.057,0.167,0.000,
-0.057,0.167,0.000,
-0.056,0.166,-0.047,
-0.073,0.117,-0.047,
-0.070,0.117,-0.092,
-0.053,0.159,-0.088,
-0.046,0.150,-0.112,
-0.046,0.150,-0.112,
-0.054,0.116,-0.116,
-0.070,0.117,-0.092,
-0.034,0.158,-0.108,
-0.029,0.156,-0.113,
-0.039,0.145,-0.114,
-0.039,0.145,-0.114,
-0.046,0.150,-0.112,
-0.034,0.158,-0.108,
-0.056,0.166,-0.047,
-0.057,0.167,0.000,
-0.047,0.177,0.000,
-0.047,0.177,0.000,
-0.044,0.177,-0.048,
-0.056,0.166,-0.047,
-0.053,0.159,-0.088,
-0.039,0.168,-0.086,
-0.034,0.158,-0.108,
-0.034,0.158,-0.108,
-0.046,0.150,-0.112,
-0.053,0.159,-0.088,
-0.072,0.069,-0.045,
-0.071,0.004,-0.045,
-0.072,0.004,0.000,
-0.072,0.004,0.000,
-0.071,0.069,0.000,
-0.072,0.069,-0.045,
-0.052,0.069,-0.119,
-0.049,0.002,-0.123,
-0.066,0.004,-0.098,
-0.066,0.004,-0.098,
-0.068,0.069,-0.095,
-0.052,0.069,-0.119,
0.029,0.159,-0.102,
-0.034,0.158,-0.108,
-0.039,0.168,-0.086,
-0.039,0.168,-0.086,
0.033,0.167,-0.083,
0.029,0.159,-0.102,
0.029,0.159,-0.102,
0.033,0.167,-0.083,
0.047,0.158,-0.086,
0.047,0.158,-0.086,
0.042,0.151,-0.105,
0.029,0.159,-0.102,
0.047,0.158,-0.086,
0.072,0.129,-0.092,
0.056,0.129,-0.111,
0.056,0.129,-0.111,
0.042,0.151,-0.105,
0.047,0.158,-0.086,
0.072,0.129,-0.092,
0.079,0.128,0.000,
0.095,0.069,0.000,
0.095,0.069,0.000,
0.087,0.069,-0.097,
0.072,0.129,-0.092,
0.079,0.128,0.000,
0.072,0.129,-0.092,
0.047,0.158,-0.086,
0.047,0.158,-0.086,
0.051,0.166,0.000,
0.079,0.128,0.000,
-0.068,0.069,-0.095,
-0.070,0.117,-0.092,
-0.054,0.116,-0.116,
-0.054,0.116,-0.116,
-0.052,0.069,-0.119,
-0.068,0.069,-0.095,
-0.072,0.069,-0.045,
-0.071,0.069,0.000,
-0.072,0.117,0.000,
-0.072,0.117,0.000,
-0.073,0.117,-0.047,
-0.072,0.069,-0.045,
0.037,0.175,-0.038,
0.051,0.166,0.000,
0.047,0.158,-0.086,
0.047,0.158,-0.086,
0.033,0.167,-0.083,
0.037,0.175,-0.038,
0.070,0.069,-0.118,
0.056,0.129,-0.111,
0.072,0.129,-0.092,
0.072,0.129,-0.092,
0.087,0.069,-0.097,
0.070,0.069,-0.118,
-0.056,0.166,-0.047,
-0.044,0.177,-0.048,
-0.039,0.168,-0.086,
-0.039,0.168,-0.086,
-0.053,0.159,-0.088,
-0.056,0.166,-0.047,
-0.073,0.117,-0.047,
-0.056,0.166,-0.047,
-0.053,0.159,-0.088,
-0.053,0.159,-0.088,
-0.070,0.117,-0.092,
-0.073,0.117,-0.047,
-0.072,0.069,-0.045,
-0.073,0.117,-0.047,
-0.070,0.117,-0.092,
-0.070,0.117,-0.092,
-0.068,0.069,-0.095,
-0.072,0.069,-0.045,
-0.068,0.069,-0.095,
-0.066,0.004,-0.098,
-0.071,0.004,-0.045,
-0.071,0.004,-0.045,
-0.072,0.069,-0.045,
-0.068,0.069,-0.095,
-0.057,-0.100,-0.143,
-0.045,-0.131,-0.146,
-0.068,-0.135,-0.120,
-0.068,-0.135,-0.120,
-0.084,-0.098,-0.117,
-0.057,-0.100,-0.143,
0.075,-0.010,-0.126,
0.094,-0.012,-0.104,
0.090,-0.078,-0.116,
0.090,-0.078,-0.116,
0.070,-0.075,-0.139,
0.075,-0.010,-0.126,
-0.061,-0.059,-0.136,
-0.057,-0.100,-0.143,
-0.084,-0.098,-0.117,
-0.084,-0.098,-0.117,
-0.082,-0.056,-0.111,
-0.061,-0.059,-0.136,
-0.049,0.002,-0.123,
0.013,-0.004,-0.125,
0.005,-0.067,-0.137,
0.005,-0.067,-0.137,
-0.061,-0.059,-0.136,
-0.049,0.002,-0.123,
-0.091,-0.055,-0.045,
-0.092,-0.055,0.000,
-0.072,0.004,0.000,
-0.072,0.004,0.000,
-0.071,0.004,-0.045,
-0.091,-0.055,-0.045,
0.051,-0.152,-0.021,
0.050,-0.156,-0.026,
0.072,-0.148,-0.050,
0.072,-0.148,-0.050,
0.073,-0.142,-0.050,
0.051,-0.152,-0.021,
0.002,-0.104,-0.143,
0.005,-0.131,-0.145,
-0.045,-0.131,-0.146,
-0.045,-0.131,-0.146,
-0.057,-0.100,-0.143,
0.002,-0.104,-0.143,
0.094,-0.012,-0.104,
0.102,-0.012,0.000,
0.095,-0.084,0.000,
0.095,-0.084,0.000,
0.090,-0.078,-0.116,
0.094,-0.012,-0.104,
-0.082,-0.056,-0.111,
-0.066,0.004,-0.098,
-0.049,0.002,-0.123,
-0.049,0.002,-0.123,
-0.061,-0.059,-0.136,
-0.082,-0.056,-0.111,
-0.071,-0.139,-0.044,
-0.056,-0.133,0.000,
-0.077,-0.121,0.000,
-0.077,-0.121,0.000,
-0.082,-0.126,-0.045,
-0.071,-0.139,-0.044,
-0.082,-0.056,-0.111,
-0.084,-0.098,-0.117,
-0.093,-0.092,-0.045,
-0.093,-0.092,-0.045,
-0.091,-0.055,-0.045,
-0.082,-0.056,-0.111,
-0.090,-0.088,0.000,
-0.092,-0.055,0.000,
-0.091,-0.055,-0.045,
-0.091,-0.055,-0.045,
-0.093,-0.092,-0.045,
-0.090,-0.088,0.000,
0.005,-0.067,-0.137,
0.002,-0.104,-0.143,
-0.057,-0.100,-0.143,
-0.057,-0.100,-0.143,
-0.061,-0.059,-0.136,
0.005,-0.067,-0.137,
0.090,-0.078,-0.116,
0.095,-0.084,0.000,
0.085,-0.117,0.000,
0.085,-0.117,0.000,
0.082,-0.114,-0.119,
0.090,-0.078,-0.116,
0.082,-0.114,-0.119,
0.062,-0.108,-0.143,
0.070,-0.075,-0.139,
0.070,-0.075,-0.139,
0.090,-0.078,-0.116,
0.082,-0.114,-0.119,
0.076,-0.133,-0.121,
0.056,-0.131,-0.145,
0.062,-0.108,-0.143,
0.062,-0.108,-0.143,
0.082,-0.114,-0.119,
0.076,-0.133,-0.121,
-0.091,-0.055,-0.045,
-0.071,0.004,-0.045,
-0.066,0.004,-0.098,
-0.066,0.004,-0.098,
-0.082,-0.056,-0.111,
-0.091,-0.055,-0.045,
-0.082,-0.126,-0.045,
-0.093,-0.092,-0.045,
-0.084,-0.098,-0.117,
-0.084,-0.098,-0.117,
-0.068,-0.135,-0.120,
-0.082,-0.126,-0.045,
-0.077,-0.121,0.000,
-0.090,-0.088,0.000,
-0.093,-0.092,-0.045,
-0.093,-0.092,-0.045,
-0.082,-0.126,-0.045,
-0.077,-0.121,0.000,
-0.045,-0.131,-0.146,
-0.043,-0.139,-0.146,
-0.067,-0.141,-0.120,
-0.067,-0.141,-0.120,
-0.068,-0.135,-0.120,
-0.045,-0.131,-0.146,
0.006,-0.139,-0.145,
0.005,-0.131,-0.145,
0.056,-0.131,-0.145,
0.056,-0.131,-0.145,
0.055,-0.139,-0.145,
0.006,-0.139,-0.145,
0.075,-0.141,-0.121,
0.055,-0.139,-0.145,
0.056,-0.131,-0.145,
0.056,-0.131,-0.145,
0.076,-0.133,-0.121,
0.075,-0.141,-0.121,
0.075,-0.141,-0.121,
0.076,-0.133,-0.121,
0.073,-0.142,-0.050,
0.073,-0.142,-0.050,
0.072,-0.148,-0.050,
0.075,-0.141,-0.121,
0.051,-0.152,-0.021,
0.073,-0.142,-0.050,
0.071,-0.143,0.000,
0.071,-0.143,0.000,
0.052,-0.152,0.000,
0.051,-0.152,-0.021,
-0.069,-0.147,-0.044,
-0.045,-0.148,-0.026,
-0.046,-0.144,-0.022,
-0.046,-0.144,-0.022,
-0.071,-0.139,-0.044,
-0.069,-0.147,-0.044,
-0.067,-0.141,-0.120,
-0.069,-0.147,-0.044,
-0.071,-0.139,-0.044,
-0.071,-0.139,-0.044,
-0.068,-0.135,-0.120,
-0.067,-0.141,-0.120,
0.087,0.069,-0.097,
0.094,-0.012,-0.104,
0.075,-0.010,-0.126,
0.075,-0.010,-0.126,
0.070,0.069,-0.118,
0.087,0.069,-0.097,
0.087,0.069,-0.097,
0.095,0.069,0.000,
0.102,-0.012,0.000,
0.102,-0.012,0.000,
0.094,-0.012,-0.104,
0.087,0.069,-0.097,
-0.049,0.002,-0.123,
-0.052,0.069,-0.119,
0.009,0.069,-0.119,
0.009,0.069,-0.119,
0.013,-0.004,-0.125,
-0.049,0.002,-0.123,
-0.029,0.181,-0.030,
-0.044,0.177,-0.048,
-0.047,0.177,0.000,
-0.047,0.177,0.000,
-0.040,0.181,0.000,
-0.029,0.181,-0.030,
0.018,0.180,-0.026,
0.029,0.180,0.000,
0.037,0.175,0.000,
0.037,0.175,0.000,
0.037,0.175,-0.038,
0.018,0.180,-0.026,
0.018,0.180,-0.026,
0.037,0.175,-0.038,
-0.003,0.178,-0.049,
-0.003,0.178,-0.049,
-0.002,0.181,-0.034,
0.018,0.180,-0.026,
-0.029,0.181,-0.030,
-0.002,0.181,-0.034,
-0.003,0.178,-0.049,
-0.003,0.178,-0.049,
-0.044,0.177,-0.048,
-0.029,0.181,-0.030,
0.026,0.155,-0.112,
0.029,0.159,-0.102,
0.042,0.151,-0.105,
0.042,0.151,-0.105,
0.038,0.145,-0.113,
0.026,0.155,-0.112,
-0.029,0.156,-0.113,
-0.034,0.158,-0.108,
0.029,0.159,-0.102,
0.029,0.159,-0.102,
0.026,0.155,-0.112,
-0.029,0.156,-0.113,
0.028,0.080,-0.118,
0.070,0.069,-0.118,
-0.002,0.080,-0.119,
0.073,-0.142,-0.050,
0.082,-0.114,-0.119,
0.085,-0.117,0.000,
0.085,-0.117,0.000,
0.071,-0.143,0.000,
0.073,-0.142,-0.050,
-0.073,0.117,0.047,
-0.056,0.166,0.047,
-0.057,0.167,0.000,
-0.057,0.167,0.000,
-0.072,0.117,0.000,
-0.073,0.117,0.047,
-0.046,0.150,0.112,
-0.053,0.159,0.088,
-0.070,0.117,0.092,
-0.070,0.117,0.092,
-0.054,0.116,0.116,
-0.046,0.150,0.112,
-0.039,0.145,0.114,
-0.029,0.156,0.113,
-0.034,0.158,0.108,
-0.034,0.158,0.108,
-0.046,0.150,0.112,
-0.039,0.145,0.114,
-0.047,0.177,0.000,
-0.057,0.167,0.000,
-0.056,0.166,0.047,
-0.056,0.166,0.047,
-0.044,0.177,0.048,
-0.047,0.177,0.000,
-0.053,0.159,0.088,
-0.046,0.150,0.112,
-0.034,0.158,0.108,
-0.034,0.158,0.108,
-0.039,0.168,0.087,
-0.053,0.159,0.088,
-0.072,0.069,0.045,
-0.071,0.069,0.000,
-0.072,0.004,0.000,
-0.072,0.004,0.000,
-0.071,0.004,0.045,
-0.072,0.069,0.045,
-0.066,0.004,0.098,
-0.049,0.002,0.123,
-0.052,0.069,0.119,
-0.052,0.069,0.119,
-0.068,0.069,0.095,
-0.066,0.004,0.098,
0.029,0.159,0.102,
0.033,0.167,0.083,
-0.039,0.168,0.087,
-0.039,0.168,0.087,
-0.034,0.158,0.108,
0.029,0.159,0.102,
0.029,0.159,0.102,
0.042,0.151,0.105,
0.047,0.158,0.086,
0.047,0.158,0.086,
0.033,0.167,0.083,
0.029,0.159,0.102,
0.056,0.129,0.111,
0.072,0.129,0.092,
0.047,0.158,0.086,
0.047,0.158,0.086,
0.042,0.151,0.105,
0.056,0.129,0.111,
0.095,0.069,0.000,
0.079,0.128,0.000,
0.072,0.129,0.092,
0.072,0.129,0.092,
0.087,0.069,0.097,
0.095,0.069,0.000,
0.079,0.128,0.000,
0.051,0.166,0.000,
0.047,0.158,0.086,
0.047,0.158,0.086,
0.072,0.129,0.092,
0.079,0.128,0.000,
-0.068,0.069,0.095,
-0.052,0.069,0.119,
-0.054,0.116,0.116,
-0.054,0.116,0.116,
-0.070,0.117,0.092,
-0.068,0.069,0.095,
-0.072,0.069,0.045,
-0.073,0.117,0.047,
-0.072,0.117,0.000,
-0.072,0.117,0.000,
-0.071,0.069,0.000,
-0.072,0.069,0.045,
0.051,0.166,0.000,
0.037,0.175,0.000,
0.037,0.175,0.038,
0.072,0.129,0.092,
0.056,0.129,0.111,
0.070,0.069,0.118,
0.070,0.069,0.118,
0.087,0.069,0.097,
0.072,0.129,0.092,
-0.056,0.166,0.047,
-0.053,0.159,0.088,
-0.039,0.168,0.087,
-0.039,0.168,0.087,
-0.044,0.177,0.048,
-0.056,0.166,0.047,
-0.053,0.159,0.088,
-0.056,0.166,0.047,
-0.073,0.117,0.047,
-0.073,0.117,0.047,
-0.070,0.117,0.092,
-0.053,0.159,0.088,
-0.070,0.117,0.092,
-0.073,0.117,0.047,
-0.072,0.069,0.045,
-0.072,0.069,0.045,
-0.068,0.069,0.095,
-0.070,0.117,0.092,
-0.071,0.004,0.045,
-0.066,0.004,0.098,
-0.068,0.069,0.095,
-0.068,0.069,0.095,
-0.072,0.069,0.045,
-0.071,0.004,0.045,
-0.068,-0.135,0.120,
-0.045,-0.131,0.146,
-0.057,-0.100,0.143,
-0.057,-0.100,0.143,
-0.084,-0.098,0.117,
-0.068,-0.135,0.120,
0.090,-0.078,0.116,
0.094,-0.012,0.104,
0.075,-0.010,0.126,
0.075,-0.010,0.126,
0.070,-0.075,0.139,
0.090,-0.078,0.116,
-0.061,-0.059,0.136,
-0.082,-0.056,0.111,
-0.084,-0.098,0.117,
-0.084,-0.098,0.117,
-0.057,-0.100,0.143,
-0.061,-0.059,0.136,
0.070,-0.075,0.139,
0.075,-0.010,0.126,
0.013,-0.004,0.125,
0.013,-0.004,0.125,
0.005,-0.067,0.137,
0.070,-0.075,0.139,
-0.091,-0.055,0.045,
-0.071,0.004,0.045,
