-0.932,0.361,-0.000,
-0.495,0.869,-0.000,
-0.495,0.869,-0.000,
-0.466,0.873,-0.145,
-0.843,0.386,-0.375,
0.168,0.871,-0.461,
0.363,0.399,-0.842,
0.047,0.391,-0.919,
0.047,0.391,-0.919,
0.023,0.872,-0.489,
0.168,0.871,-0.461,
-0.185,0.871,-0.455,
-0.320,0.386,-0.865,
-0.843,0.386,-0.375,
-0.843,0.386,-0.375,
-0.466,0.873,-0.145,
-0.185,0.871,-0.455,
-0.499,-0.867,0.000,
-0.440,-0.860,-0.258,
-0.047,-0.979,-0.196,
-0.047,-0.979,-0.196,
-0.085,-0.996,0.000,
-0.499,-0.867,0.000,
0.056,-0.977,-0.206,
0.464,-0.844,-0.268,
0.495,-0.869,0.000,
0.495,-0.869,0.000,
0.083,-0.997,0.000,
0.056,-0.977,-0.206,
-0.944,-0.329,-0.000,
-0.835,-0.368,-0.410,
-0.440,-0.860,-0.258,
-0.440,-0.860,-0.258,
-0.499,-0.867,0.000,
-0.944,-0.329,-0.000,
0.049,-0.361,-0.931,
0.345,-0.337,-0.876,
0.145,-0.820,-0.554,
0.145,-0.820,-0.554,
0.026,-0.839,-0.544,
0.049,-0.361,-0.931,
-0.835,-0.368,-0.410,
-0.315,-0.345,-0.884,
-0.125,-0.831,-0.542,
-0.125,-0.831,-0.542,
-0.440,-0.860,-0.258,
-0.835,-0.368,-0.410,
0.091,0.988,-0.127,
0.094,0.996,0.000,
0.488,0.873,0.000,
0.488,0.873,0.000,
0.446,0.875,-0.188,
0.091,0.988,-0.127,
-0.098,0.995,0.000,
0.001,1.000,0.000,
0.007,0.989,-0.148,
0.007,0.989,-0.148,
-0.094,0.987,-0.127,
-0.098,0.995,0.000,
-0.343,0.000,-0.939,
-0.320,0.386,-0.865,
0.047,0.391,-0.919,
0.047,0.391,-0.919,
0.053,0.000,-0.999,
-0.343,0.000,-0.939,
0.495,-0.869,0.000,
0.464,-0.844,-0.268,
0.828,-0.356,-0.433,
0.828,-0.356,-0.433,
0.946,-0.324,0.000,
0.495,-0.869,0.000,
0.946,-0.324,0.000,
0.828,-0.356,-0.433,
0.911,0.000,-0.412,
0.911,0.000,-0.412,
1.000,0.000,0.000,
0.946,-0.324,0.000,
0.828,-0.356,-0.433,
0.464,-0.844,-0.268,
0.145,-0.820,-0.554,
0.145,-0.820,-0.554,
0.345,-0.337,-0.876,
0.828,-0.356,-0.433,
0.377,0.000,-0.926,
0.911,0.000,-0.412,
0.828,-0.356,-0.433,
0.828,-0.356,-0.433,
0.345,-0.337,-0.876,
0.377,0.000,-0.926,
0.832,0.392,-0.393,
0.446,0.875,-0.188,
0.488,0.873,0.000,
0.488,0.873,0.000,
0.932,0.362,0.000,
0.832,0.392,-0.393,
0.446,0.875,-0.188,
0.832,0.392,-0.393,
0.363,0.399,-0.842,
0.363,0.399,-0.842,
0.168,0.871,-0.461,
0.446,0.875,-0.188,
1.000,0.000,0.000,
0.911,0.000,-0.412,
0.832,0.392,-0.393,
0.832,0.392,-0.393,
0.932,0.362,0.000,
1.000,0.000,0.000,
0.377,0.000,-0.926,
0.363,0.399,-0.842,
0.832,0.392,-0.393,
0.832,0.392,-0.393,
0.911,0.000,-0.412,
0.377,0.000,-0.926,
-0.094,0.987,-0.127,
0.007,0.989,-0.148,
0.023,0.872,-0.489,
0.023,0.872,-0.489,
-0.185,0.871,-0.455,
-0.094,0.987,-0.127,
0.091,0.988,-0.127,
0.168,0.871,-0.461,
0.023,0.872,-0.489,
0.023,0.872,-0.489,
0.007,0.989,-0.148,
0.091,0.988,-0.127,
0.091,0.988,-0.127,
0.007,0.989,-0.148,
0.001,1.000,0.000,
0.001,1.000,0.000,
0.094,0.996,0.000,
0.091,0.988,-0.127,
-0.094,0.987,-0.127,
-0.466,0.873,-0.145,
-0.495,0.869,-0.000,
-0.495,0.869,-0.000,
-0.098,0.995,0.000,
-0.094,0.987,-0.127,
-0.737,-0.676,0.000,
-0.378,-0.757,-0.533,
-0.411,0.809,-0.421,
-0.411,0.809,-0.421,
-0.783,0.622,-0.000,
-0.737,-0.676,0.000,
0.403,-0.824,-0.398,
0.532,-0.847,0.000,
0.921,0.389,0.000,
0.921,0.389,0.000,
0.574,0.613,-0.542,
0.403,-0.824,-0.398,
0.062,-0.783,-0.619,
0.403,-0.824,-0.398,
0.574,0.613,-0.542,
0.574,0.613,-0.542,
0.066,0.627,-0.776,
0.062,-0.783,-0.619,
-0.378,-0.757,-0.533,
0.062,-0.783,-0.619,
0.066,0.627,-0.776,
0.066,0.627,-0.776,
-0.411,0.809,-0.421,
-0.378,-0.757,-0.533,
-0.343,0.000,-0.939,
0.053,0.000,-0.999,
0.049,-0.361,-0.931,
0.049,-0.361,-0.931,
-0.315,-0.345,-0.884,
-0.343,0.000,-0.939,
0.049,-0.361,0.931,
-0.315,-0.345,0.884,
-0.125,-0.831,0.542,
-0.125,-0.831,0.542,
0.026,-0.839,0.544,
0.049,-0.361,0.931,
-1.000,0.000,-0.000,
-0.917,0.000,0.398,
-0.843,0.386,0.375,
-0.843,0.386,0.375,
-0.932,0.361,-0.000,
-1.000,0.000,-0.000,
-0.047,-0.979,0.196,
-0.085,-0.996,0.000,
-0.737,-0.676,0.000,
-0.737,-0.676,0.000,
-0.378,-0.757,0.533,
-0.047,-0.979,0.196,
-0.835,-0.368,0.410,
-0.917,0.000,0.398,
-1.000,0.000,-0.000,
-1.000,0.000,-0.000,
-0.944,-0.329,-0.000,
-0.835,-0.368,0.410,
0.049,-0.361,0.931,
0.345,-0.337,0.876,
0.377,0.000,0.926,
0.377,0.000,0.926,
0.053,0.000,0.999,
0.049,-0.361,0.931,
0.056,-0.977,0.206,
0.403,-0.824,0.398,
0.532,-0.847,0.000,
0.532,-0.847,0.000,
0.083,-0.997,0.000,
0.056,-0.977,0.206,
0.377,0.000,0.926,
0.363,0.399,0.842,
0.047,0.391,0.919,
0.047,0.391,0.919,
0.053,0.000,0.999,
0.377,0.000,0.926,
-0.343,0.000,0.939,
-0.320,0.386,0.865,
-0.843,0.386,0.375,
-0.843,0.386,0.375,
-0.917,0.000,0.398,
-0.343,0.000,0.939,
-0.315,-0.345,0.884,
-0.343,0.000,0.939,
-0.917,0.000,0.398,
-0.917,0.000,0.398,
-0.835,-0.368,0.410,
-0.315,-0.345,0.884,
0.026,-0.839,0.544,
-0.125,-0.831,0.542,
-0.047,-0.979,0.196,
-0.047,-0.979,0.196,
0.010,-0.968,0.249,
0.026,-0.839,0.544,
0.056,-0.977,0.206,
0.145,-0.820,0.554,
0.026,-0.839,0.544,
0.026,-0.839,0.544,
0.010,-0.968,0.249,
0.056,-0.977,0.206,
-0.185,0.871,0.455,
-0.320,0.386,0.865,
0.047,0.391,0.919,
0.047,0.391,0.919,
0.023,0.872,0.489,
-0.185,0.871,0.455,
-0.495,0.869,-0.000,
-0.932,0.361,-0.000,
-0.843,0.386,0.375,
-0.843,0.386,0.375,
-0.466,0.873,0.145,
-0.495,0.869,-0.000,
0.168,0.871,0.461,
0.023,0.872,0.489,
0.047,0.391,0.919,
0.047,0.391,0.919,
0.363,0.399,0.842,
0.168,0.871,0.461,
-0.185,0.871,0.455,
-0.466,0.873,0.145,
-0.843,0.386,0.375,
-0.843,0.386,0.375,
-0.320,0.386,0.865,
-0.185,0.871,0.455,
-0.499,-0.867,0.000,
-0.085,-0.996,0.000,
-0.047,-0.979,0.196,
-0.047,-0.979,0.196,
-0.440,-0.860,0.258,
-0.499,-0.867,0.000,
0.056,-0.977,0.206,
0.083,-0.997,0.000,
0.495,-0.869,0.000,
0.495,-0.869,0.000,
0.464,-0.844,0.268,
0.056,-0.977,0.206,
-0.944,-0.329,-0.000,
-0.499,-0.867,0.000,
-0.440,-0.860,0.258,
-0.440,-0.860,0.258,
-0.835,-0.368,0.410,
-0.944,-0.329,-0.000,
0.049,-0.361,0.931,
0.026,-0.839,0.544,
0.145,-0.820,0.554,
0.145,-0.820,0.554,
0.345,-0.337,0.876,
0.049,-0.361,0.931,
-0.835,-0.368,0.410,
-0.440,-0.860,0.258,
-0.125,-0.831,0.542,
-0.125,-0.831,0.542,
-0.315,-0.345,0.884,
-0.835,-0.368,0.410,
0.091,0.988,0.127,
0.446,0.875,0.188,
0.488,0.873,0.000,
0.488,0.873,0.000,
0.094,0.996,0.000,
0.091,0.988,0.127,
0.007,0.989,0.148,
0.001,1.000,0.000,
-0.098,0.995,0.000,
-0.098,0.995,0.000,
-0.094,0.987,0.127,
0.007,0.989,0.148,
0.047,0.391,0.919,
-0.320,0.386,0.865,
-0.343,0.000,0.939,
-0.343,0.000,0.939,
0.053,0.000,0.999,
0.047,0.391,0.919,
0.828,-0.356,0.433,
0.464,-0.844,0.268,
0.495,-0.869,0.000,
0.495,-0.869,0.000,
0.946,-0.324,0.000,
0.828,-0.356,0.433,
0.911,0.000,0.412,
0.828,-0.356,0.433,
0.946,-0.324,0.000,
0.946,-0.324,0.000,
1.000,0.000,0.000,
0.911,0.000,0.412,
0.828,-0.356,0.433,
0.345,-0.337,0.876,
0.145,-0.820,0.554,
0.145,-0.820,0.554,
0.464,-0.844,0.268,
0.828,-0.356,0.433,
0.377,0.000,0.926,
0.345,-0.337,0.876,
0.828,-0.356,0.433,
0.828,-0.356,0.433,
0.911,0.000,0.412,
0.377,0.000,0.926,
0.488,0.873,0.000,
0.446,0.875,0.188,
0.832,0.392,0.393,
0.832,0.392,0.393,
0.932,0.362,0.000,
0.488,0.873,0.000,
0.446,0.875,0.188,
0.168,0.871,0.461,
0.363,0.399,0.842,
0.363,0.399,0.842,
0.832,0.392,0.393,
0.446,0.875,0.188,
1.000,0.000,0.000,
0.932,0.362,0.000,
0.832,0.392,0.393,
0.832,0.392,0.393,
0.911,0.000,0.412,
1.000,0.000,0.000,
0.832,0.392,0.393,
0.363,0.399,0.842,
0.377,0.000,0.926,
0.377,0.000,0.926,
0.911,0.000,0.412,
0.832,0.392,0.393,
-0.094,0.987,0.127,
-0.185,0.871,0.455,
0.023,0.872,0.489,
0.023,0.872,0.489,
0.007,0.989,0.148,
-0.094,0.987,0.127,
0.091,0.988,0.127,
0.007,0.989,0.148,
0.023,0.872,0.489,
0.023,0.872,0.489,
0.168,0.871,0.461,
0.091,0.988,0.127,
0.091,0.988,0.127,
0.094,0.996,0.000,
0.001,1.000,0.000,
0.001,1.000,0.000,
0.007,0.989,0.148,
0.091,0.988,0.127,
-0.094,0.987,0.127,
-0.098,0.995,0.000,
-0.495,0.869,-0.000,
-0.495,0.869,-0.000,
-0.466,0.873,0.145,
-0.094,0.987,0.127,
-0.737,-0.676,0.000,
-0.783,0.622,-0.000,
-0.411,0.809,0.421,
-0.411,0.809,0.421,
-0.378,-0.757,0.533,
-0.737,-0.676,0.000,
0.403,-0.824,0.398,
0.574,0.613,0.542,
0.921,0.389,0.000,
0.921,0.389,0.000,
0.532,-0.847,0.000,
0.403,-0.824,0.398,
0.062,-0.783,0.619,
0.066,0.627,0.776,
0.574,0.613,0.542,
0.574,0.613,0.542,
0.403,-0.824,0.398,
0.062,-0.783,0.619,
-0.378,-0.757,0.533,
-0.411,0.809,0.421,
0.066,0.627,0.776,
0.066,0.627,0.776,
0.062,-0.783,0.619,
-0.378,-0.757,0.533,
0.049,-0.361,0.931,
0.053,0.000,0.999,
-0.343,0.000,0.939,
-0.343,0.000,0.939,
-0.315,-0.345,0.884,
0.049,-0.361,0.931,
-0.125,-0.831,-0.542,
-0.047,-0.979,-0.196,
-0.440,-0.860,-0.258,
0.464,-0.844,-0.268,
0.056,-0.977,-0.206,
0.145,-0.820,-0.554,
0.446,0.875,-0.188,
0.168,0.871,-0.461,
0.091,0.988,-0.127,
-0.185,0.871,-0.455,
-0.466,0.873,-0.145,
-0.094,0.987,-0.127,
-0.125,-0.831,0.542,
-0.440,-0.860,0.258,
-0.047,-0.979,0.196,
0.464,-0.844,0.268,
0.145,-0.820,0.554,
0.056,-0.977,0.206,
0.446,0.875,0.188,
0.091,0.988,0.127,
0.168,0.871,0.461,
-0.185,0.871,0.455,
-0.094,0.987,0.127,
-0.466,0.873,0.145,
-0.987,0.154,-0.034,
-0.991,0.136,-0.000,
-0.853,0.522,-0.000,
-0.853,0.522,-0.000,
-0.823,0.558,-0.105,
-0.987,0.154,-0.034,
-0.937,0.167,-0.308,
-0.728,0.619,-0.295,
-0.491,0.478,-0.728,
-0.491,0.478,-0.728,
-0.503,0.114,-0.857,
-0.937,0.167,-0.308,
-0.217,0.798,-0.562,
-0.268,0.859,-0.436,
-0.575,0.407,-0.710,
-0.575,0.407,-0.710,
-0.491,0.478,-0.728,
-0.217,0.798,-0.562,
-0.823,0.558,-0.105,
-0.853,0.522,-0.000,
-0.583,0.812,-0.000,
-0.583,0.812,-0.000,
-0.391,0.905,-0.166,
-0.823,0.558,-0.105,
-0.728,0.619,-0.295,
-0.258,0.906,-0.335,
-0.217,0.798,-0.562,
-0.217,0.798,-0.562,
-0.491,0.478,-0.728,
-0.728,0.619,-0.295,
-1.000,-0.013,-0.025,
-0.986,0.154,-0.057,
-0.986,0.165,-0.000,
-0.986,0.165,-0.000,
-1.000,-0.007,-0.000,
-1.000,-0.013,-0.025,
-0.472,0.034,-0.881,
-0.424,0.170,-0.889,
-0.924,0.156,-0.349,
-0.924,0.156,-0.349,
-0.943,-0.013,-0.333,
-0.472,0.034,-0.881,
0.213,0.887,-0.409,
-0.217,0.798,-0.562,
-0.258,0.906,-0.335,
-0.258,0.906,-0.335,
0.261,0.915,-0.308,
0.213,0.887,-0.409,
0.213,0.887,-0.409,
0.261,0.915,-0.308,
0.615,0.740,-0.272,
0.615,0.740,-0.272,
0.542,0.664,-0.515,
0.213,0.887,-0.409,
0.615,0.740,-0.272,
0.833,0.448,-0.324,
0.516,0.334,-0.789,
0.516,0.334,-0.789,
0.542,0.664,-0.515,
0.615,0.740,-0.272,
0.833,0.448,-0.324,
0.897,0.442,0.000,
0.985,0.171,0.000,
0.985,0.171,0.000,
0.917,0.181,-0.356,
0.833,0.448,-0.324,
0.897,0.442,0.000,
0.833,0.448,-0.324,
0.615,0.740,-0.272,
0.615,0.740,-0.272,
0.704,0.710,0.000,
0.897,0.442,0.000,
-0.943,-0.013,-0.333,
-0.937,0.167,-0.308,
-0.503,0.114,-0.857,
-0.503,0.114,-0.857,
-0.472,0.034,-0.881,
-0.943,-0.013,-0.333,
-1.000,-0.013,-0.025,
-1.000,-0.007,-0.000,
-0.991,0.136,-0.000,
-0.991,0.136,-0.000,
-0.987,0.154,-0.034,
-1.000,-0.013,-0.025,
0.439,0.891,-0.119,
0.704,0.710,0.000,
0.615,0.740,-0.272,
0.615,0.740,-0.272,
0.261,0.915,-0.308,
0.439,0.891,-0.119,
0.455,0.153,-0.877,
0.516,0.334,-0.789,
0.833,0.448,-0.324,
0.833,0.448,-0.324,
0.917,0.181,-0.356,
0.455,0.153,-0.877,
-0.823,0.558,-0.105,
-0.391,0.905,-0.166,
-0.258,0.906,-0.335,
-0.258,0.906,-0.335,
-0.728,0.619,-0.295,
-0.823,0.558,-0.105,
-0.987,0.154,-0.034,
-0.823,0.558,-0.105,
-0.728,0.619,-0.295,
-0.728,0.619,-0.295,
-0.937,0.167,-0.308,
-0.987,0.154,-0.034,
-1.000,-0.013,-0.025,
-0.987,0.154,-0.034,
-0.937,0.167,-0.308,
-0.937,0.167,-0.308,
-0.943,-0.013,-0.333,
-1.000,-0.013,-0.025,
-0.943,-0.013,-0.333,
-0.924,0.156,-0.349,
-0.986,0.154,-0.057,
-0.986,0.154,-0.057,
-1.000,-0.013,-0.025,
-0.943,-0.013,-0.333,
-0.405,0.002,-0.914,
-0.370,-0.064,-0.927,
-0.867,-0.279,-0.413,
-0.867,-0.279,-0.413,
-0.895,-0.129,-0.427,
-0.405,0.002,-0.914,
0.435,0.132,-0.891,
0.929,0.053,-0.365,
0.928,-0.084,-0.364,
0.928,-0.084,-0.364,
0.435,0.077,-0.897,
0.435,0.132,-0.891,
-0.419,0.192,-0.887,
-0.405,0.002,-0.914,
-0.895,-0.129,-0.427,
-0.895,-0.129,-0.427,
-0.894,0.196,-0.403,
-0.419,0.192,-0.887,
-0.424,0.170,-0.889,
-0.006,0.141,-0.990,
-0.001,0.173,-0.985,
-0.001,0.173,-0.985,
-0.419,0.192,-0.887,
-0.424,0.170,-0.889,
-0.983,0.174,-0.060,
-0.992,0.123,0.000,
-0.986,0.165,-0.000,
-0.986,0.165,-0.000,
-0.986,0.154,-0.057,
-0.983,0.174,-0.060,
0.273,-0.938,0.216,
0.393,-0.502,0.771,
0.931,-0.161,0.327,
0.931,-0.161,0.327,
0.923,-0.368,0.113,
0.273,-0.938,0.216,
0.003,0.119,-0.993,
0.001,0.043,-0.999,
-0.370,-0.064,-0.927,
-0.370,-0.064,-0.927,
-0.405,0.002,-0.914,
0.003,0.119,-0.993,
0.929,0.053,-0.365,
1.000,-0.003,0.000,
0.981,-0.196,0.000,
0.981,-0.196,0.000,
0.928,-0.084,-0.364,
0.929,0.053,-0.365,
-0.894,0.196,-0.403,
-0.924,0.156,-0.349,
-0.424,0.170,-0.889,
-0.424,0.170,-0.889,
-0.419,0.192,-0.887,
-0.894,0.196,-0.403,
-0.806,-0.559,0.194,
-0.441,-0.897,-0.000,
-0.797,-0.604,-0.000,
-0.797,-0.604,-0.000,
-0.880,-0.475,0.026,
-0.806,-0.559,0.194,
-0.894,0.196,-0.403,
-0.895,-0.129,-0.427,
-0.991,-0.137,-0.008,
-0.991,-0.137,-0.008,
-0.983,0.174,-0.060,
-0.894,0.196,-0.403,
-0.983,-0.184,-0.000,
-0.992,0.123,0.000,
-0.983,0.174,-0.060,
-0.983,0.174,-0.060,
-0.991,-0.137,-0.008,
-0.983,-0.184,-0.000,
-0.001,0.173,-0.985,
0.003,0.119,-0.993,
-0.405,0.002,-0.914,
-0.405,0.002,-0.914,
-0.419,0.192,-0.887,
-0.001,0.173,-0.985,
0.928,-0.084,-0.364,
0.981,-0.196,0.000,
0.934,-0.357,0.000,
0.934,-0.357,0.000,
0.912,-0.207,-0.355,
0.928,-0.084,-0.364,
0.912,-0.207,-0.355,
0.410,-0.008,-0.912,
0.435,0.077,-0.897,
0.435,0.077,-0.897,
0.928,-0.084,-0.364,
0.912,-0.207,-0.355,
0.918,-0.182,-0.351,
0.394,-0.035,-0.918,
0.410,-0.008,-0.912,
0.410,-0.008,-0.912,
0.912,-0.207,-0.355,
0.918,-0.182,-0.351,
-0.983,0.174,-0.060,
-0.986,0.154,-0.057,
-0.924,0.156,-0.349,
-0.924,0.156,-0.349,
-0.894,0.196,-0.403,
-0.983,0.174,-0.060,
-0.880,-0.475,0.026,
-0.991,-0.137,-0.008,
-0.895,-0.129,-0.427,
-0.895,-0.129,-0.427,
-0.867,-0.279,-0.413,
-0.880,-0.475,0.026,
-0.797,-0.604,-0.000,
-0.983,-0.184,-0.000,
-0.991,-0.137,-0.008,
-0.991,-0.137,-0.008,
-0.880,-0.475,0.026,
-0.797,-0.604,-0.000,
-0.370,-0.064,-0.927,
-0.383,-0.047,-0.923,
-0.909,-0.142,-0.392,
-0.909,-0.142,-0.392,
-0.867,-0.279,-0.413,
-0.370,-0.064,-0.927,
0.001,0.004,-1.000,
0.001,0.043,-0.999,
0.394,-0.035,-0.918,
0.394,-0.035,-0.918,
0.413,-0.038,-0.910,
0.001,0.004,-1.000,
0.938,-0.102,-0.332,
0.413,-0.038,-0.910,
0.394,-0.035,-0.918,
0.394,-0.035,-0.918,
0.918,-0.182,-0.351,
0.938,-0.102,-0.332,
0.938,-0.102,-0.332,
0.918,-0.182,-0.351,
0.923,-0.368,0.113,
0.923,-0.368,0.113,
0.931,-0.161,0.327,
0.938,-0.102,-0.332,
0.273,-0.938,0.216,
0.923,-0.368,0.113,
0.688,-0.725,-0.000,
0.688,-0.725,-0.000,
0.186,-0.983,-0.000,
0.273,-0.938,0.216,
-0.888,-0.230,0.398,
-0.344,-0.449,0.825,
-0.314,-0.846,0.431,
-0.314,-0.846,0.431,
-0.806,-0.559,0.194,
-0.888,-0.230,0.398,
-0.909,-0.142,-0.392,
-0.888,-0.230,0.398,
-0.806,-0.559,0.194,
-0.806,-0.559,0.194,
-0.867,-0.279,-0.413,
-0.909,-0.142,-0.392,
0.917,0.181,-0.356,
0.929,0.053,-0.365,
0.435,0.132,-0.891,
0.435,0.132,-0.891,
0.455,0.153,-0.877,
0.917,0.181,-0.356,
0.917,0.181,-0.356,
0.985,0.171,0.000,
1.000,-0.003,0.000,
1.000,-0.003,0.000,
0.929,0.053,-0.365,
0.917,0.181,-0.356,
-0.424,0.170,-0.889,
-0.472,0.034,-0.881,
0.001,0.043,-0.999,
0.001,0.043,-0.999,
-0.006,0.141,-0.990,
-0.424,0.170,-0.889,
-0.411,0.809,-0.421,
-0.391,0.905,-0.166,
-0.583,0.812,-0.000,
-0.583,0.812,-0.000,
-0.783,0.622,-0.000,
-0.411,0.809,-0.421,
0.574,0.613,-0.542,
0.921,0.389,0.000,
0.502,0.865,0.000,
0.502,0.865,0.000,
0.439,0.891,-0.119,
0.574,0.613,-0.542,
0.574,0.613,-0.542,
0.439,0.891,-0.119,
0.039,0.974,-0.223,
0.039,0.974,-0.223,
0.066,0.627,-0.776,
0.574,0.613,-0.542,
-0.411,0.809,-0.421,
0.066,0.627,-0.776,
0.039,0.974,-0.223,
0.039,0.974,-0.223,
-0.391,0.905,-0.166,
-0.411,0.809,-0.421,
0.289,0.900,-0.326,
0.213,0.887,-0.409,
0.542,0.664,-0.515,
0.542,0.664,-0.515,
0.668,0.474,-0.574,
0.289,0.900,-0.326,
-0.268,0.859,-0.436,
-0.217,0.798,-0.562,
0.213,0.887,-0.409,
0.213,0.887,-0.409,
0.289,0.900,-0.326,
-0.268,0.859,-0.436,
0.152,-0.301,-0.941,
0.455,0.153,-0.877,
0.003,-0.471,-0.882,
0.923,-0.368,0.113,
0.912,-0.207,-0.355,
0.934,-0.357,0.000,
0.934,-0.357,0.000,
0.688,-0.725,-0.000,
0.923,-0.368,0.113,
-0.987,0.154,0.034,
-0.823,0.558,0.105,
-0.853,0.522,-0.000,
-0.853,0.522,-0.000,
-0.991,0.136,-0.000,
-0.987,0.154,0.034,
-0.491,0.478,0.728,
-0.728,0.619,0.295,
-0.937,0.167,0.308,
-0.937,0.167,0.308,
-0.503,0.114,0.857,
-0.491,0.478,0.728,
-0.575,0.406,0.710,
-0.268,0.859,0.437,
-0.217,0.798,0.563,
-0.217,0.798,0.563,
-0.491,0.478,0.728,
-0.575,0.406,0.710,
-0.583,0.812,-0.000,
-0.853,0.522,-0.000,
-0.823,0.558,0.105,
-0.823,0.558,0.105,
-0.391,0.905,0.166,
-0.583,0.812,-0.000,
-0.728,0.619,0.295,
-0.491,0.478,0.728,
-0.217,0.798,0.563,
-0.217,0.798,0.563,
-0.258,0.906,0.335,
-0.728,0.619,0.295,
-1.000,-0.013,0.025,
-1.000,-0.007,-0.000,
-0.986,0.165,-0.000,
-0.986,0.165,-0.000,
-0.986,0.154,0.057,
-1.000,-0.013,0.025,
-0.924,0.156,0.349,
-0.424,0.170,0.890,
-0.472,0.034,0.881,
-0.472,0.034,0.881,
-0.943,-0.013,0.333,
-0.924,0.156,0.349,
0.213,0.887,0.409,
0.261,0.915,0.308,
-0.258,0.906,0.335,
-0.258,0.906,0.335,
-0.217,0.798,0.563,
0.213,0.887,0.409,
0.213,0.887,0.409,
0.542,0.664,0.515,
0.615,0.740,0.272,
0.615,0.740,0.272,
0.261,0.915,0.308,
0.213,0.887,0.409,
0.516,0.334,0.789,
0.833,0.448,0.324,
0.615,0.740,0.272,
0.615,0.740,0.272,
0.542,0.664,0.515,
0.516,0.334,0.789,
0.985,0.171,0.000,
0.897,0.442,0.000,
0.833,0.448,0.324,
0.833,0.448,0.324,
0.917,0.181,0.356,
0.985,0.171,0.000,
0.897,0.442,0.000,
0.704,0.710,0.000,
0.615,0.740,0.272,
0.615,0.740,0.272,
0.833,0.448,0.324,
0.897,0.442,0.000,
-0.943,-0.013,0.333,
-0.472,0.034,0.881,
-0.503,0.114,0.857,
-0.503,0.114,0.857,
-0.937,0.167,0.308,
-0.943,-0.013,0.333,
-1.000,-0.013,0.025,
-0.987,0.154,0.034,
-0.991,0.136,-0.000,
-0.991,0.136,-0.000,
-1.000,-0.007,-0.000,
-1.000,-0.013,0.025,
0.704,0.710,0.000,
0.502,0.865,0.000,
0.439,0.891,0.119,
0.833,0.448,0.324,
0.516,0.334,0.789,
0.455,0.153,0.877,
0.455,0.153,0.877,
0.917,0.181,0.356,
0.833,0.448,0.324,
-0.823,0.558,0.105,
-0.728,0.619,0.295,
-0.258,0.906,0.335,
-0.258,0.906,0.335,
-0.391,0.905,0.166,
-0.823,0.558,0.105,
-0.728,0.619,0.295,
-0.823,0.558,0.105,
-0.987,0.154,0.034,
-0.987,0.154,0.034,
-0.937,0.167,0.308,
-0.728,0.619,0.295,
-0.937,0.167,0.308,
-0.987,0.154,0.034,
-1.000,-0.013,0.025,
-1.000,-0.013,0.025,
-0.943,-0.013,0.333,
-0.937,0.167,0.308,
-0.986,0.154,0.057,
-0.924,0.156,0.349,
-0.943,-0.013,0.333,
-0.943,-0.013,0.333,
-1.000,-0.013,0.025,
-0.986,0.154,0.057,
-0.867,-0.279,0.413,
-0.370,-0.065,0.927,
-0.405,0.002,0.914,
-0.405,0.002,0.914,
-0.895,-0.129,0.427,
-0.867,-0.279,0.413,
0.928,-0.084,0.364,
0.929,0.053,0.365,
0.435,0.132,0.891,
0.435,0.132,0.891,
0.436,0.079,0.896,
